Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,3 lb bag,260.0,3.5,3.5,3.5,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,5 lb bag,219.0,3.55,2.99,3.99,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,1554.0,1.22,0.5,1.49,20.0
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,146.0,2.5,2.5,2.5,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,113.0,3.99,3.99,3.99,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,24.0,1.96,1.88,2.49,50.0
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,260.0,3.5,3.5,3.5,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,219.0,3.55,2.99,3.99,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,1397.0,1.23,0.44,1.49,23.0
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,191.0,2.62,2.5,2.99,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,126.0,3.99,3.99,3.99,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,44.0,1.52,1.49,1.58,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,30.0,0.79,0.79,0.79,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,3 lb bag,260.0,3.5,3.5,3.5,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,219.0,3.55,2.99,3.99,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,679.0,1.11,0.79,1.59,47.0
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,191.0,2.62,2.5,2.99,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,51.0,1.58,1.49,1.88,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,558.0,1.67,0.5,2.99,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,514.0,3.25,2.49,3.99,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,9.0,1.52,0.99,1.59,
2020-11-06,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,92.0,0.64,0.44,0.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,5 lb bag,413.0,3.76,2.99,3.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,308.0,1.14,0.5,1.79,37.0
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,694.0,3.84,3.29,3.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,918.0,2.15,1.5,2.99,3.0
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,413.0,3.76,2.99,3.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,430.0,1.21,0.68,1.79,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,587.0,3.91,2.99,3.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,620.0,1.99,1.99,1.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,10.0,0.79,0.79,0.79,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,Y,,per pound,8.0,1.99,1.99,1.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,413.0,3.76,2.99,3.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,57.0,0.82,0.5,0.89,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,694.0,3.84,3.29,3.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,4.0,1.99,1.99,1.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,11.0,2.98,2.98,2.98,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,1585.0,1.91,0.79,2.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,PAULA RED,,,per pound,7.0,0.69,0.69,0.69,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,113.0,1.99,1.99,1.99,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,47.0,0.87,0.79,0.89,
2020-11-13,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,Y,,per pound,8.0,1.99,1.99,1.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,16.0,1.34,0.88,1.79,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,198.0,0.73,0.49,1.69,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,317.0,3.99,3.99,3.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,225.0,2.99,2.99,2.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,34.0,2.87,2.49,2.99,76.0
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,561.0,0.91,0.49,1.69,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,362.0,3.87,2.99,3.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,225.0,2.99,2.99,2.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,414.0,1.64,0.98,2.49,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,47.0,0.81,0.79,0.89,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,370.0,0.67,0.2,1.79,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,362.0,3.87,2.99,3.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,3 lb bag,102.0,2.99,2.99,2.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,30.0,2.12,1.99,2.49,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,1220.0,2.02,0.88,2.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,120.0,2.92,2.49,2.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,16.0,1.34,0.88,1.79,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,19.0,1.44,1.18,1.79,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,3 lb bag,123.0,2.99,2.99,2.99,
2020-11-20,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,405.0,1.01,0.89,1.69,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,129.0,1.91,0.88,1.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,235.0,1.01,0.49,1.49,48.0
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,338.0,3.32,2.99,3.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,159.0,2.89,1.99,2.99,16.0
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,322.0,0.97,0.49,1.49,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,45.0,2.99,2.99,2.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,338.0,3.32,2.99,3.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,267.0,1.88,0.98,2.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,47.0,0.83,0.79,0.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,392.0,1.07,0.49,1.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,45.0,2.99,2.99,2.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,3 lb bag,338.0,3.32,2.99,3.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,143.0,2.81,1.99,2.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,924.0,2.46,0.88,2.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,233.0,3.1,2.49,3.29,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,129.0,1.91,0.88,1.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,MCINTOSH,,,per pound,113.0,1.99,1.99,1.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,132.0,1.91,1.18,1.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,3 lb bag,123.0,2.99,2.99,2.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,117.0,1.94,0.5,1.99,
2020-11-27,SOUTHWEST U.S.,FRUITS,APPLES,ROME,,,per pound,113.0,1.99,1.99,1.99,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,43.0,0.99,0.99,0.99,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,958.0,1.28,0.5,1.69,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,123.0,3.99,3.99,3.99,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,315.0,1.68,1.49,2.49,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,35.0,1.29,1.29,1.29,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,987.0,1.25,0.5,1.69,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,270.0,3.82,2.99,3.99,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,3 lb bag,4.0,3.99,3.99,3.99,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,225.0,1.49,1.49,1.49,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,86.0,0.72,0.5,1.49,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,348.0,0.84,0.5,1.69,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,270.0,3.82,2.99,3.99,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,238.0,1.49,1.49,1.49,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,700.0,2.44,0.88,2.99,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,782.0,2.98,1.99,3.99,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,2 lb bag,225.0,3.99,3.99,3.99,
2020-12-04,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,70.0,0.87,0.5,1.69,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,8.0,1.59,1.59,1.59,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,5 lb bag,102.0,3.99,3.99,3.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,488.0,1.02,0.5,1.5,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,152.0,2.99,2.99,2.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,53.0,5.49,5.49,5.49,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,467.0,1.63,1.49,2.49,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,102.0,3.99,3.99,3.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,786.0,1.0,0.5,1.29,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,197.0,2.99,2.99,2.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,627.0,1.7,1.49,1.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,102.0,3.99,3.99,3.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,493.0,1.03,0.5,1.59,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,197.0,2.99,2.99,2.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,367.0,1.5,1.49,1.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,2 lb bag,35.0,2.29,2.29,2.29,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,102.0,4.99,4.99,4.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,449.0,1.81,0.99,2.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,279.0,2.37,1.88,3.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,8.0,1.59,1.59,1.59,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,16.0,1.25,0.69,1.69,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,17.0,1.99,1.99,1.99,
2020-12-11,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,4.0,0.5,0.5,0.5,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,7.0,0.79,0.79,0.79,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,5 lb bag,96.0,3.99,3.99,3.99,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,237.0,0.94,0.5,1.79,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,12.0,2.49,2.49,2.49,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,11.0,1.99,1.99,1.99,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,96.0,3.99,3.99,3.99,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,347.0,1.75,0.79,1.99,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,146.0,2.5,2.5,2.5,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,415.0,2.3,0.99,2.49,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,18.0,0.85,0.79,0.89,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,96.0,3.99,3.99,3.99,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,692.0,1.43,0.77,1.99,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,146.0,2.5,2.5,2.5,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,18.0,1.99,1.99,1.99,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,102.0,2.87,2.87,2.87,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,873.0,2.34,1.88,3.49,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,440.0,2.99,2.99,2.99,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,15.0,0.79,0.79,0.79,
2020-12-18,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,576.0,1.01,0.89,1.69,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,8.0,1.59,1.59,1.59,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,177.0,0.93,0.5,1.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,270.0,3.91,3.49,3.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,8.0,1.99,1.99,1.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,406.0,0.94,0.69,0.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,270.0,3.91,3.49,3.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,412.0,1.81,1.49,1.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,24.0,0.98,0.5,1.59,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,32.0,0.88,0.79,0.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,164.0,1.49,1.49,1.5,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,225.0,3.99,3.99,3.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,400.0,1.97,1.29,1.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,612.0,2.49,2.49,2.49,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,11.0,0.98,0.98,0.98,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,3 lb bag,152.0,3.49,3.49,3.49,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,11.0,0.98,0.98,0.98,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,2 lb bag,270.0,3.91,3.49,3.99,
2021-01-01,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,42.0,1.06,0.79,1.59,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,45.0,1.01,0.89,1.59,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,1280.0,1.15,0.5,1.49,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,270.0,3.07,2.99,3.49,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,179.0,1.51,1.49,1.99,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,35.0,1.99,1.99,1.99,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,109.0,0.68,0.5,0.89,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,270.0,3.07,2.99,3.49,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,273.0,1.97,1.5,1.99,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,8.0,1.59,1.59,1.59,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,519.0,1.47,0.5,1.49,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,225.0,2.99,2.99,2.99,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,859.0,1.69,0.87,2.49,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,516.0,2.19,1.98,3.99,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,7.0,0.69,0.69,0.69,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,2 lb bag,270.0,3.07,2.99,3.49,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,103.0,1.99,1.99,1.99,
2021-01-08,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,388.0,1.0,0.99,1.59,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,37.0,0.89,0.89,0.89,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,3 lb bag,9.0,2.99,2.99,2.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,5 lb bag,54.0,2.49,2.49,2.49,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,1104.0,1.2,0.33,1.99,10.0
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,587.0,3.57,2.99,3.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,115.0,1.94,1.5,1.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,9.0,2.99,2.99,2.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,54.0,2.49,2.49,2.49,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,1216.0,1.2,0.5,1.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,733.0,3.36,2.5,3.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,296.0,1.67,1.49,1.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,Y,,per pound,8.0,1.99,1.99,1.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,54.0,2.49,2.49,2.49,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,510.0,0.94,0.5,1.79,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,688.0,3.35,2.5,3.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,224.0,1.73,1.49,2.49,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,430.0,1.55,0.97,1.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,2 lb bag,225.0,5.99,5.99,5.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,925.0,3.33,2.99,3.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,346.0,1.43,0.87,2.49,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,2 lb bag,587.0,3.57,2.99,3.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,79.0,2.83,2.49,2.99,
2021-01-15,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,Y,,per pound,8.0,1.99,1.99,1.99,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,60.0,0.95,0.79,1.59,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,5 lb bag,54.0,2.49,2.49,2.49,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,335.0,0.82,0.33,0.99,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,215.0,2.66,2.5,2.99,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,1135.0,2.21,1.59,2.49,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,11.0,2.99,2.99,2.99,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,54.0,2.49,2.49,2.49,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,30.0,1.27,0.89,1.89,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,215.0,2.66,2.5,2.99,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,633.0,1.99,1.5,2.49,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,54.0,2.49,2.49,2.49,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,19.0,0.96,0.25,1.59,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,158.0,2.54,2.5,3.0,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,73.0,2.34,1.59,2.49,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,1165.0,1.51,0.87,2.99,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,612.0,2.19,1.99,3.99,
2021-01-22,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,8.0,1.59,1.59,1.59,
